id,product_id,website_id,normalized_leaf_category_id,department_name,iksula_category_identifier,product_url,product_title,model_number,manufacturing_brand
1309272,14329951,4,9497,tools,ik_tools_portable air compressors,https://www.walmart.com/ip/TMISHION-AC-Air-Compressor-AC-Air-Compressor-38800RZYA010M2-Fit-for-2-4L-2007-2015-4990/667749687,"TMISHION AC Air Compressor,AC Air Compressor 38800RZYA010M2 Fit for 2.4L 2007-2015, 4990",,Tmishion
1309001,14328557,4,9497,tools,ik_tools_portable air compressors,https://www.walmart.com/ip/MAG1-Air-Compressor-Oil-ISO-100-SAE-30W-Non-Detergent-1-Gallon-Jug/391640771,MAG1 Air Compressor Oil ISO-100 SAE-30W Non-Detergent 1 Gallon Jug,MAGPKPK,MAG 1
1309149,14329311,4,9497,tools,ik_tools_portable air compressors,https://www.walmart.com/ip/K-Tool-MacPherson-Strut-Spring-Compressor-KTI-70370/649965103,K Tool MacPherson Strut Spring Compressor #KTI-70370,,V.I.P.
1309738,34025976,4,9497,tools,ik_tools_portable air compressors,https://www.walmart.com/ip/Allreds-110v-300bar-Portable-Air-Compressor-Paintball-Fill-Station-for-PCP-Game-Set-Pressure/807190699,Allreds 110v 300bar Portable Air Compressor Paintball Fill Station for PCP Game - Set Pressure,,Allreds
1309242,14329797,4,9497,tools,ik_tools_portable air compressors,https://www.walmart.com/ip/Mgaxyff-Train-Horn-Train-Air-Horn-Kit-with-1-5-Gallon-Air-Tank-150SI-Air-Compressor-4-Trumpets-Set-for-Truck-Car-Semi-Loud-System-Train-Air-Horn-Kit/574206522,"Mgaxyff Train Horn,Train Air Horn Kit with 1.5 Gallon Air Tank 150SI Air Compressor 4 Trumpets Set for Truck Car Semi Loud System,Train Air Horn Kit",,Mgaxyff
1309501,14331122,4,9497,tools,ik_tools_portable air compressors,https://www.walmart.com/ip/1-2-HP-Air-Compressor-Kit-No-PC1010-Senco-Brands-Inc/612872386,"1/2 HP Air Compressor Kit,No PC1010, Senco Brands Inc",,V.I.P.
1309339,14330288,4,9497,tools,ik_tools_portable air compressors,https://www.walmart.com/ip/110V-300Bar-Portable-Air-Compressor-Paintball-Fill-Station-For-Pcp-Game-Manual-Stop/516951753,110V 300Bar Portable Air Compressor Paintball Fill Station For Pcp Game - Manual Stop,YJSSBB-675,Gear Mechanical
1308806,14327549,4,9497,tools,ik_tools_portable air compressors,https://www.walmart.com/ip/Tire-Inflator-Air-Compressor-Portable-Car-Pump-Digital-Pressure-Gauge-12V-160-PSI-Cordless-2600mA-Rechargeable-Li-ion-Battery/678822773,"Tire Inflator Air Compressor, Portable Car Tire Pump with Digital Pressure Gauge, 12V 160 PSI Cordless Tire Air Pump with 2600mA Rechargeable Li-ion Battery",,AUGIENB
1308874,14327906,4,9497,tools,ik_tools_portable air compressors,https://www.walmart.com/ip/AUTONE-1PC-1-4-12KG-BSP-Air-Compressor-Safety-Release-Valve-Pressure-Relief-Regulator/373029463,AUTONE 1PC 1/4'' 12KG BSP Air Compressor Safety Release Valve Pressure Relief Regulator,,Autone
1309251,14329841,4,9497,tools,ik_tools_portable air compressors,https://www.walmart.com/ip/Zewfffr-Air-Compressor-for-Benz-W164-03296095/525755710,Zewfffr Air Compressor for Benz W164-03296095,,Zewfffr
1309597,14331606,4,9497,tools,ik_tools_portable air compressors,https://www.walmart.com/ip/SPEEDAIRE-2MLW5-Air-Compressor-2-0-HP-115V-200-psi/713977690,"SPEEDAIRE 2MLW5 Air Compressor,2.0 HP,115V,200 psi",MT22JC1VE,Speedaire
1309348,14330335,4,9497,tools,ik_tools_portable air compressors,https://www.walmart.com/ip/Daciye-110v-300bar-Portable-Air-Compressor-Paintball-Fill-Station-for-PCP-Game-Manual-Stop-W74430876/138764766,Daciye 110v 300bar Portable Air Compressor Paintball Fill Station for PCP Game - Manual Stop -W74430876,,Daciye
1310142,21249867,2,19476,tools,ik_tools_portable air compressors,https://www.amazon.com/dp/B091FY4M3R,"Auto Tire Air Compressors, Portable Car Gadgets, Tire Inflator with Pressure Gauge, Small 12v Bike Pump (Black)",1,Bilim
1310164,21250703,2,19476,tools,ik_tools_portable air compressors,https://www.amazon.com/dp/B097HHLHQD,"WIOR Mini Tire Inflator, Portable Air Compressor with 2000mAh Lithium Battery, Digital LCD, and LED Light, 150PSI 25Liters/Min Electric Air Pump for Car Bike Motorcycle Tires and Other Inflatables",,‎WIOR
1310514,29511777,2,19476,tools,ik_tools_portable air compressors,https://www.amazon.com/dp/B07BR7N8KD,Secbolt Pressure Switch Manifold Regulator Gauges Air Compressor Pressure Switch Control Valve 90-120PSI (American Pattern),‎XX266,Secbolt
1311149,47751846,2,19476,tools,ik_tools_portable air compressors,https://www.amazon.com/dp/B0974PBNL3,"GX E-L2 Portable 18V Cordless PCP Air Compressor,4500Psi/300Bar, Oil-Free, Powered by 1 x 7.8Ah Lithium-Ion Battery (Included) for Air Rifle, Paintball Shooting, Scuba",‎GX-E-L2,GX pump
1311291,48205072,2,19476,tools,ik_tools_portable air compressors,https://www.amazon.com/dp/B01HCNCCTE,Kobalt 0300841 8-Gallon Portable Electric Horizontal Air Compressor,‎0300841,Kobalt
1310821,45472906,2,19476,tools,ik_tools_portable air compressors,https://www.amazon.com/dp/B09FL1GL4P,"Nail, Low Consumption Easy To Use for Factory",,GOTOTOP
1311293,48209075,2,19476,tools,ik_tools_portable air compressors,https://www.amazon.com/dp/B09JZQ3NVT,"Wakects Air Compressor, Portable 2 Cylinder Large Displacement for Art Printing 0.3L 148W Airbrush Compressor with Oil-Water Separator(110V)",,Wakects
1311918,51472469,2,19476,tools,ik_tools_portable air compressors,https://www.amazon.com/dp/B006ZBA1JI,"2 HP, 4 Gallon, 125 PSI Twin Tank Air Compressor with Wheels",,Central Pneumatic
1311566,49132371,2,19476,tools,ik_tools_portable air compressors,https://www.amazon.com/dp/B07QLLYGMS,Superdental 600W 24L 118L/min Oil Free Noiseless Air Compressor Motor GA-61,,Super Dental
1310690,44305190,2,19476,tools,ik_tools_portable air compressors,https://www.amazon.com/dp/B08V134MN4,"Piston Air Compressor, 1/2HP, 110/220-240V",,Generic
1310864,45823588,2,19476,tools,ik_tools_portable air compressors,https://www.amazon.com/dp/B095VRQVCD,"Knight Air Compressor-KR303ECD-230-30hp, 3 Phase, 208-230V, Enclosed Rotary Screw Compressor",,Knight Compressors
1310941,46633063,2,19476,tools,ik_tools_portable air compressors,https://www.amazon.com/dp/B08FWYTB2G,Acecare 110v PCP High Pressure 300bar Air Compressor Electric Pump Filling Station,,Acecare
1311709,49769173,2,19476,tools,ik_tools_portable air compressors,https://www.amazon.com/dp/B09K42C727,"URESHIIEN Mini Portable Handheld Compressor Machine Compressor Vaporizer Humidifier Machine System, Home Use",‎K989,URESHIIEN
1311891,51387405,2,19476,tools,ik_tools_portable air compressors,https://www.amazon.com/dp/B0762L9MTN,Dental Lab 155L/min Medical Oil Free Air Compressor Motor GA-81 40L Tank Noiseless by Purple-Violet,,Purple-violet
1310499,21248124,2,19476,tools,ik_tools_portable air compressors,https://www.amazon.com/dp/B08JTR7P2H,"AstroAI Air Compressor Tire Inflator Portable Air Pump for Car Tires 12V DC Digital Tire Pump 150PSI with Emergency LED Light for Cars, Trucks, Motorcycles and Other Inflatables",AC300Y,AstroAI
1310894,46024598,2,19476,tools,ik_tools_portable air compressors,https://www.amazon.com/dp/B093FGYMTP,JIAN 4500PSI High Presusre Pump PCP Air Compressor 12V Air Compressor Spare Parts Head TXET061/TXET062 Exquisite,,JIAN
1311237,47965376,2,19476,tools,ik_tools_portable air compressors,https://www.amazon.com/dp/B09C691B7Z,"VEVOR High Pressure Compressor, 4500PSI/30MPA/300BAR High Pressure Air Compressor, 1800W 110V Manual Stop Air Rifle Compressor Suitable for Paintball Air Rifle, PCP Rifle, Air Pistol, Diving Bottle",,VEVOR
1310807,45441284,2,19476,tools,ik_tools_portable air compressors,https://www.amazon.com/dp/B07H7ZMXCZ,[WALLER PAA] Portable High Power Two Nozzle Air Blower Electric Balloon Inflator Pump,,WALLER PAA
1311984,52536597,2,19476,tools,ik_tools_portable air compressors,https://www.amazon.com/dp/B0035MY7XQ,"Mi-T-M AM1-PH65-20M Portable Air Compressor, 20-Gallon, Single Stage with Gasoline",AM1-PH65-20M,Mi-T-M
1310197,35769554,2,19476,tools,ik_tools_portable air compressors,https://www.amazon.com/dp/B09PD7DBMJ,"Dentoleid Portable Car Tire Inflator Air Compressor DC 12V,Tire Pump with Gauge Valve Adaptors, Auto Tire Pump with LED Light for Automobiles Bike，Motorbike",,Dentoleid
1310704,44429363,2,19476,tools,ik_tools_portable air compressors,https://www.amazon.com/dp/B099DR8LDM,"Explosion-proof Air Compressor Pump, 2 X LR44 Button Batteries 8A-10A 1800W Aquarium Air Pump with Stainless Steel",,Tgoon
1310796,45235252,2,19476,tools,ik_tools_portable air compressors,https://www.amazon.com/dp/B07V1M6MNT,HPDMC 110V 4500psi High Pressure Air Compressor PCP Paintball Fill Station & Charging System (LM50-Auto),,HPDMC
1311818,51030594,2,19476,tools,ik_tools_portable air compressors,https://www.amazon.com/dp/B088F9D9V6,"Mandycng Home DIY Commercial Garage Twin Cylinder Air Compressor Pump 3HP, V-Twin Cylinder 2 Piston Air Compressor Pump Motor Head Air Tool, Great for Engineering Lab, Automotive",,Mandycng
1310536,39752936,2,19476,tools,ik_tools_portable air compressors,https://www.amazon.com/dp/B0728B6C2S,BLACK+DECKER 12V DC Multipurpose Inflator (BDINF12C),‎BDINF12C,BLACK+DECKER
1310955,46700801,2,19476,tools,ik_tools_portable air compressors,https://www.amazon.com/dp/B098JNW2ZN,［US Stock］Electric High Pressure Pump Pcp Air Compressor 4500Psi 30Mpa for Inflatable Scuba Tank Paintball Tank,‎TXES011,Nothers
1311096,47464740,2,19476,tools,ik_tools_portable air compressors,https://www.amazon.com/dp/B08PY1CFQ2,"Spritech PCP Air Compressor, Portable 4500Psi/30Mpa, Water/Oil-Free, PCP Rifle/Pistol and Paintball Tank Air Pump, Powered by 12V Car DC or Home 110V AC with Power Converter and Oil-Moisture Filter",‎TW02,Spritech
1310789,45224362,2,19476,tools,ik_tools_portable air compressors,https://www.amazon.com/dp/B07GC1DKDV,4500 PSI 220v Air Compressor in Automatic Shut Down Type for Paintball Tank,,Acecare
1311303,48254541,2,19476,tools,ik_tools_portable air compressors,https://www.amazon.com/dp/B005O658D4,"Vertical 30 Gallon Portable Air Compressor - 5.5CFM, 2HP, 120V/240V, Single Stage, 1 Phase (Campbell Hausfeld VT6358) , Blue",‎VT6358,Campbell Hausfeld
1312075,53069674,2,19476,tools,ik_tools_portable air compressors,https://www.amazon.com/dp/B07D6YVP2D,"INTRADIN HK CO, LIMITED 1204S311 MM 1/4"" Air Chuck/Clip",‎1204S311,Master Mechanic
1310998,47113999,2,19476,tools,ik_tools_portable air compressors,https://www.amazon.com/dp/B00UHNM1R0,"BOSTITCH Pancake Air Compressor, Oil-Free, 6 Gallon, 150 PSI (BTFP02012)",‎BTFP02012,Bostitch
1311677,49551251,2,19476,tools,ik_tools_portable air compressors,https://www.amazon.com/dp/B091DZ1C5N,"Xiayizhan Tire Pump Electric Compressor Air Pump with Battery Portable Air Compressor for Cars, Motorbikes, Balls, Swim Rings and All Bicycles",,Xiayizhan
1310096,21246852,2,19476,tools,ik_tools_portable air compressors,https://www.amazon.com/dp/B083HVM7FM,Windgallop Car Tire Inflator Portable Mini Air Compressor for Car Tires 12v Analog Tire Pump Car Air Pump with Pressure Gauge Valve Adaptors for Bike Automobiles Basketball Pool Toys Balloon (Yellow),LD-08,WindGallop
1310661,43975061,2,19476,tools,ik_tools_portable air compressors,https://www.amazon.com/dp/B08VTLGQ4Y,"Pneumatic Nailer, Iron Wear-resistant Air Nail Guns, Low Noise for Home Manufacturing Rattan Home Manufacturing Small Woodworking Decoration",,Asixxsix
1310826,45485593,2,19476,tools,ik_tools_portable air compressors,https://www.amazon.com/dp/B00TUWVE4U,"Mi-T-M ACS-23175-80HM M Series Air Compressor, 2-Stage, 80 gal",ACS-23175-80HM,Mi-T-M
1311789,50751865,2,19476,tools,ik_tools_portable air compressors,https://www.amazon.com/dp/B09FT17DPR,4500PSI 300Bar 30Mpa 12V Compressor Seal Ring High Presusre Pump PCP Air Compressor Orings TXET061 TXET062,,DaJiKan
1310204,38384013,2,19476,tools,ik_tools_portable air compressors,https://www.amazon.com/dp/B000HZJMFM,"DEWALT Air Compressor, 135-PSI Max, 1 Gallon (D55140) , Yellow",‎D55140,DEWALT
1310644,43722692,2,19476,tools,ik_tools_portable air compressors,https://www.amazon.com/dp/B09BZZ2TVT,Air Compressor/Low Noise 40L-1xM,,"Pro-Fill, Inc"
1310676,44144882,2,19476,tools,ik_tools_portable air compressors,https://www.amazon.com/dp/B098JPR2DM,CNCEST 12V Electric High Pressure Two Cylinder Air Pump 100PSI Air Compressor Pump Portable Car Tire Inflator with LED Light,,CNCEST
1311170,47820048,2,19476,tools,ik_tools_portable air compressors,https://www.amazon.com/dp/B09K5CVGK4,MEIGONGJU 1.8KW 40 Mpa Electric Air Compressor High Pressure Air Pump Pneumatic Airgun PCP Inflator with High Pressure Safety Valve,,MEIGONGJU
1311904,51428239,2,19476,tools,ik_tools_portable air compressors,https://www.amazon.com/dp/B095W13QJ2,"Knight Air Compressor-KR503EC-480-50hp, 3 Phase, 460-480V, Enclosed Rotary Screw Compressor",,Knight Compressors
1310226,42206136,2,19476,tools,ik_tools_portable air compressors,https://www.amazon.com/dp/B0991RGCWF,"ATsafepro Tire Deflators and 75PSI Tire Pressure Gauge, 4 in 1 Tire Air Deflators with Tire Gauge Professional for Offroad Vehicles, Valve Deflators Quickly Deflate Jeep, Truck, SxS, ATV, RV Tires",,ATsafepro
1312008,52590326,2,19476,tools,ik_tools_portable air compressors,https://www.amazon.com/dp/B09MKCVRNC,Futchoy 30MPa 4500PSI 1.8KW High Pressure Air Pump High Pressure Electric Diving Pump PCP Air Compressor High Pressure Air Compressor Diving,‎HG-WMTZXL-2928-US-JYUTS,Futchoy
1310563,42985418,2,19476,tools,ik_tools_portable air compressors,https://www.amazon.com/dp/B08FDJSPGW,"30MPa Air Pump, 4500PSI Inflator Mechanical Accessory High Pressure Super Water Cooling Style (Shipping without Battery)(110v US Plug)",,FTVOGUE
1310773,45172407,2,19476,tools,ik_tools_portable air compressors,https://www.amazon.com/dp/B09GFWYFTH,"VEVOR PCP Air Compressor, 4500PSI Portable PCP Compressor, 12V DC/110V AC PCP Airgun Compressor Manual-stop, w/External Power Adapter, Built-in Fan, Suitable for Paintball, Air Rifle, Scuba Bottle",,VEVOR
1311175,47830205,2,19476,tools,ik_tools_portable air compressors,https://www.amazon.com/dp/B095MC83JK,WAYST Oil free Scroll Air Compressors Pump 5.5kW,,WAYST
1311971,52519452,2,19476,tools,ik_tools_portable air compressors,https://www.amazon.com/dp/B095VKBB14,"Knight Air Compressor-KR303ECD-480-30hp, 3 Phase, 460-480V, Enclosed Rotary Screw Compressor",,Knight Compressors
1310741,44628758,2,19476,tools,ik_tools_portable air compressors,https://www.amazon.com/dp/B0978YR7VQ,Xygm Car air Pump 260PSI DC 12V Auto Pump Portable Electric Mini Tire Inflator Air Compressor Drop Shipping,,Xygm
1311877,51236401,2,19476,tools,ik_tools_portable air compressors,https://www.amazon.com/dp/B07K8B6SJV,TUXING 4500Psi Adjustable Auto Stop Pcp Air Compressor High Pressure Pump Water Cooling Scuba Pump 110V TXES022,‎TXES022,TUXING
1312030,52885902,2,19476,tools,ik_tools_portable air compressors,https://www.amazon.com/dp/B09HNYQT53,11.2 CFM 120 PSI TWIN CYLINDER AIR COMPRESSOR PUMP 3HP MOTOR V-BELT GAS ELECTRIC,‎021021-807,EASY ROAD
1310718,44467956,2,19476,tools,ik_tools_portable air compressors,https://www.amazon.com/dp/B096MWBBX8,"Piston, Air Compressor Piston Compact Structure with Streamlined Design for Air Compressor",,xianshi
1310905,46040240,2,19476,tools,ik_tools_portable air compressors,https://www.amazon.com/dp/B07QWR1KZB,Greeloy GA-62,,Super Dental
1311945,51900895,2,19476,tools,ik_tools_portable air compressors,https://www.amazon.com/dp/B091F75QM5,"150 PSI Tire inflator portable air compressor with LCD Display Emergency LED Light Rechargeable Li-ion Batteryd Electric Cordless Air Pump for Cars, Motorbikes, Balls, Swim rings and All Bicycles",,Xiayizhan
1310106,21247485,2,19476,tools,ik_tools_portable air compressors,https://www.amazon.com/dp/B08BNL63YD,"Goplus Portable Air Compressor, 12V AC/DC Tire Inflator Pump w/Carrying Bag for Car, Bicycle, Motorcycle, Basketball and More",SU-24788US-PE,Goplus
1310220,41161006,2,19476,tools,ik_tools_portable air compressors,https://www.amazon.com/dp/B09JYMK97Y,"Qinkada Portable Tire Inflator for Car, Air Compressor Pump 4500mAh Rechargeable Li-ion Battery Bicycle Pump with LED Light Air Pump for Cars, Motorbikes, Balls, Inflatable Toys and All Bicycles",,Qinkada
1311370,48595830,2,19476,tools,ik_tools_portable air compressors,https://www.amazon.com/dp/B000ZK7QD4,Kwik Goal Portable Air Compressor,,Kwik Goal
1311475,48938081,2,19476,tools,ik_tools_portable air compressors,https://www.amazon.com/dp/B09PG7C2VX,Air Compressor with 0.3L Portable 2 Cylinder Large Displacement Air Storage Tank Piston Type Air Compressor for Tattoo Inkjet Model Coloring Beauty Nail Painting Guide Cupcake Cookie 148W(#1),,Cocoarm
1310937,46618918,2,19476,tools,ik_tools_portable air compressors,https://www.amazon.com/dp/B09KY7N97L,OEM 22082499 air cooler COOLER-COMBINATION for IR 20HP air compressor parts,‎22082499,N\C
1310598,43484978,2,19476,tools,ik_tools_portable air compressors,https://www.amazon.com/dp/B07W887237,TUXING 4500Psi Pcp Air Compressor Mini-Double Cylinder High Pressure Air Compressor for PCP Tank Gas Filling 110V (TXEDM041),‎TXEDM041,TUXING
1311225,47894970,2,19476,tools,ik_tools_portable air compressors,https://www.amazon.com/dp/B087X2D481,30Mpa 4500PSI Air Compressor 110V High Pressure Air Pump Air Pump Booster with Two-stage Compression for Inflation Bottle Pneumatic Airgun Scuba Rifle PCP Inflator,,goodcrafter
1311412,48663999,2,19476,tools,ik_tools_portable air compressors,https://www.amazon.com/dp/B09CZM3QFK,"Nail, Labor-saving Easy To Use Practical for Factory",,Estink
1310222,41206096,2,19476,tools,ik_tools_portable air compressors,https://www.amazon.com/dp/B09K6Z61CS,"Tire Inflator Portable Air Compressor (with Pressure Gauging), 150psi Mini Electric Air Pump for Car Tires Bike Tires Motorcycle Ball",,GAOSHENG
1311295,48230291,2,19476,tools,ik_tools_portable air compressors,https://www.amazon.com/dp/B08YP9KKTY,Chicago Pneumatic HCP-1116-1.5 HP 120 Volt Electric 1.6 Gallon Horizontal Air Compressor Max 115 PSI,‎HCP-1116,Chicago Pneumatic
1311565,49128555,2,19476,tools,ik_tools_portable air compressors,https://www.amazon.com/dp/B07QS21T1J,SUPER Den-tal Air Compressor Noiseless Silent Oil Free Oilless One For Six Den-tal Chair,,Super Dental
1312071,53067001,2,19476,tools,ik_tools_portable air compressors,https://www.amazon.com/dp/B09C9ZPWFF,"Nail, Lightweight Straight Nail Air Nail with Comfortable Grip for Woodworking",,Cerlingwee
1311864,51162639,2,19476,tools,ik_tools_portable air compressors,https://www.amazon.com/dp/B09M664V8G,OEM AB-9051114 Replacement for Bostitch Air Compressor Gauge CAP1560,,Generic
1310094,21246792,2,19476,tools,ik_tools_portable air compressors,https://www.amazon.com/dp/B0833FTZGM,"Portable air Compressor Electric tire Pump with Analogue Pressure Gauge for Home (110v) and Car (12v), with Additional adapters for Cars, Trucks, Bicycles, Balls | max 120 PSI",INF-B,Kensun
1311928,51501594,2,19476,tools,ik_tools_portable air compressors,https://www.amazon.com/dp/B09FZBR132,"SHQIN Protable Air Compressor High Pressure Air Compressor Pump, Adjustable Control with Auto-Stop 110V 30Mpa Electric Air Pump Air Rifle PCP 4500PSI",,SHQIN
1310509,27039459,2,19476,tools,ik_tools_portable air compressors,https://www.amazon.com/dp/B08314MCYZ,HPDAVV Gas Driven Piston Air Compressor 13HP - Two Stage - 30 Gal Tank - 24cfm @ Max 180psi - 420CC Engine for Service Trucks Fit for Ford F-150 Truck Bed,W-0.8/12.5P,HPDAVV
